,Date,Close_GSPC,Receita,CMV,Lucro Bruto,Despesas Operacionais,EBITDA,Lucro Líquido,Margem Bruta,Margem EBITDA,Margem Líquida,Participação de Mercado,Taxa de Retenção de Clientes,CAC,LTV,Taxa de Churn,Número de Funcionários,Receita por Funcionário,Lucro por Funcionário,Investimentos em P&D,Capex,Nível de Inovação,ROI,ROE,Liquidez Corrente,Endividamento,Crescimento de Receita,Crescimento de Lucro Líquido,Crescimento de Número de Funcionários,Ciclo de Conversão de Caixa,Giro de Estoque,Eficiência Operacional
213,2021-07-16,4327.16015625,6410566.116192123,2006812.8996091536,4403753.216582969,1523305.0144357025,2880448.2021472664,2026002.3851159015,0.6869523122863912,0.4493282106352025,0.3160411028284265,0.09720363798354312,0.8254289907714052,144.29982324272908,447.8246854141999,0.1745710092285948,5000.0,1282.1132232384246,405.20047702318027,764776.9704353112,378554.6800028738,0.33733228206538746,1.7720163561810174,1.5942772507694476,1.7935775838743266,518504.58364964894,0.00806163708015828,9.350141028810366,0.0,84,6.8079856427129,4.20832732475897
214,2021-07-19,4258.490234375,6410127.53630372,2041276.6403093776,4368850.895994343,1514213.6574639622,2854637.2385303807,2007847.8931132443,0.6815544419750436,0.4453323623224591,0.31323056861845716,0.17312691702727603,0.8027494638062217,586.2106622445903,2375.1684412632935,0.1972505361937783,5000.0,1282.025507260744,401.56957862264886,154772.45735665254,948722.5950024134,0.3706448706256693,1.819535020860167,1.6952585313787825,1.8161167668332188,765749.2622237288,0.00456678829248891,0.2103214146405794,0.0,33,6.885043146132183,4.2333045305109325
215,2021-07-20,4323.06005859375,6263895.698528278,3418417.330399776,2845478.368128502,878457.1113533949,1967021.2567751068,1383531.1306168374,0.45426656270746274,0.31402522510667996,0.22087390933758722,0.12495566168701674,0.7957097820366668,1563.6586994147049,5552.970657697342,0.20429021796333324,5000.0,1252.7791397056556,276.70622612336746,205228.01979926723,489895.98848069005,0.35766875894553496,1.9903371400454175,1.2684839269477342,2.7051630566865037,922110.5347855446,-0.022812625325667746,-0.3109382760704946,0.0,36,5.163358412960127,7.130565189321317
216,2021-07-21,4358.68994140625,6133934.380939888,1892448.357003863,4241486.023936025,1672467.5004323185,2569018.5235037063,1806954.0886537826,0.6914788715568412,0.4188206726642651,0.29458321143254673,0.14473233119899523,0.776264882904562,2195.732417077179,9621.23565242603,0.22373511709543803,5000.0,1226.7868761879777,361.3908177307565,296159.4844656147,524838.2554128267,0.3571497334713756,2.2009245590874875,1.7033034311363964,2.5920974552500424,425049.80450851435,-0.02074768224811352,0.3060451251632952,0.0,82,5.40565814230189,3.66759556126162
217,2021-07-22,4367.47998046875,6093703.36051904,1750788.7937508537,4342914.566768186,814353.9124106634,3528560.6543575227,2481861.0855162228,0.7126888707622079,0.5790502828245601,0.4072828850836655,0.12330167217443519,0.8442249535488305,835.3353671790042,3061.6850893925466,0.15577504645116946,5000.0,1218.740672103808,496.37221710324457,298921.71331599285,556506.6870253944,0.35708406497882894,2.9013077944638654,1.964140530401754,2.0371895197610987,522039.2290391588,-0.006558762765030313,0.37350533757349624,0.0,38,7.396484083041123,7.482868649185171
218,2021-07-23,4411.7900390625,6014047.34504032,1977135.1354005993,4036912.209639721,2917122.8398202374,1119789.3698194837,787619.0699733737,0.6712471615257389,0.18619563591280244,0.13096323071398985,0.11467777111340717,0.806169342057646,1194.184669956868,5481.794821833927,0.193830657942354,5000.0,1202.809469008064,157.52381399467473,219606.78606117814,830660.3716984353,0.3507268026523165,0.7499225926986903,0.6924247017847448,0.7373719269632208,629836.4578109302,-0.013071856433775508,-0.682649816877422,0.0,48,6.443891845092407,2.0616366451715575
219,2021-07-26,4422.2998046875,6001444.660888218,1508586.170979886,4492858.489908332,1477608.968172818,3015249.521735514,2120816.725050558,0.7486294956926897,0.5024206157204247,0.3533843674127415,0.09833660436991792,0.7776943936285722,1336.498320254993,5437.046369053352,0.22230560637142782,5000.0,1200.2889321776436,424.1633450101116,441368.95906735543,547799.5420429789,0.32478263438466226,2.144039890746578,1.880157680898716,1.1680108566811351,476768.1953084284,-0.0058666486507912285,0.2857467653714201,0.0,80,4.711084022718749,4.061591930041875
220,2021-07-27,4401.4599609375,6049081.218867142,2297469.7867943128,3751611.432072829,994242.3967254689,2757369.03534736,1939432.98063614,0.6201952488869743,0.45583270179066204,0.32061612507152826,0.0856490779326805,0.8365454899136662,682.0048129611192,2724.1261254577657,0.16345451008633383,5000.0,1209.8162437734284,387.886596127228,159842.37997838075,275026.11936652125,0.32608382327250074,4.459814825764009,1.9272168552964082,2.809020580793419,546926.502732507,0.00793751516020369,-0.08552542153782472,0.0,83,4.616995457479389,6.084111116956743
221,2021-07-28,4400.64013671875,6077683.738782833,2090713.718930925,3986970.019851908,779647.0940427567,3207322.9258091515,2255914.1638729014,0.6560015609911238,0.5277212608715761,0.3711799199878553,0.10324362896706271,0.8557304627761632,334.08817651684484,1209.5366398484489,0.14426953722383684,5000.0,1215.5367477565667,451.1828327745803,207990.98435217454,453148.34097976447,0.3429498710995116,3.4121615179073967,2.406248465745676,2.1153961582609946,997279.2981682958,0.00472840732018609,0.16318232514173014,0.0,39,4.995222031333031,7.795429220761678
222,2021-07-29,4419.14990234375,6072456.099173277,3379339.0384819885,2693117.060691288,1165459.0450089532,1527658.015682335,1074499.0245290995,0.4434971643612109,0.25157168544871245,0.17694636354396784,0.18185715444110784,0.8620477204843504,1120.7668647258438,3545.1680854209644,0.1379522795156496,5000.0,1214.4912198346553,214.8998049058199,171861.86031859217,585740.021898041,0.35763632934831113,1.4182898033268756,1.3767729117482943,1.130549489765359,494687.9008215906,-0.0008601368274887555,-0.523696849048359,0.0,87,5.802776040504837,5.210355632124874
223,2021-07-30,4395.259765625,6025061.148997819,3935051.897135285,2090009.2518625339,1043571.6059010697,1046437.6459614641,736026.138228263,0.3468859817647123,0.17368083411660043,0.12216077480818435,0.09658599268957174,0.8188827940124458,938.8577877413755,3577.180227935463,0.1811172059875542,5000.0,1205.0122297995638,147.2052276456526,363732.13503090484,820282.6021134737,0.3466712721245315,0.6216359603795304,0.5918542294511084,1.6050084917421374,771267.5038640164,-0.007804906186462235,-0.31500529881743966,0.0,88,6.2823233906557,5.773500462189648
224,2021-08-02,4387.16015625,5774423.755374275,1604524.884217049,4169898.871157226,2532605.651393287,1637293.2197639393,1151612.4351422172,0.722132466858929,0.2835422700386519,0.19943330866052353,0.14738784604575736,0.7738201625561103,2221.793199714199,9848.491404907656,0.2261798374438897,5000.0,1154.884751074855,230.32248702844345,312100.4797298967,391334.1636742767,0.3656628471711718,1.6371278354576768,0.931324174538042,0.9274630469345096,479400.88795665686,-0.01704825610494687,-0.31162856550114193,0.0,30,4.142964183868305,2.2800327213190634
225,2021-08-03,4423.14990234375,5784126.279938548,2729203.5131664933,3054922.7667720546,1396128.6254915262,1658794.1412805284,1166735.4004648798,0.5281563055370414,0.2867838738296274,0.20171333473675052,0.07653223710923449,0.7590177863642097,1541.6674077356888,5906.777425412678,0.2409822136357903,5000.0,1156.8252559877096,233.34708009297597,291866.7098193497,931501.0493689282,0.36301048699947125,0.9537078214641078,1.2830857012163102,1.4085943393601132,426507.70390997914,0.0016802584942336996,0.013131992032367146,0.0,36,4.233923314758448,4.1429752061004885
226,2021-08-04,4402.66015625,5829417.049064334,1879471.9861208922,3949945.0629434413,1393133.2191491323,2556811.843794309,1798368.354604773,0.6775883471191065,0.438605065013267,0.30849883263943606,0.07836173060272705,0.7997238125138318,904.2633341026678,2875.2688508630454,0.20027618748616816,5000.0,1165.8834098128666,359.6736709209546,670810.7602292661,552010.968180622,0.34252362426637073,1.4706709186001332,1.078943482102073,3.120599999386566,421886.7386457294,0.007830183321354989,0.5413677804652386,0.0,46,4.93466065481352,4.184393113979938
227,2021-08-05,4429.10009765625,5856669.544156198,2019258.2373040754,3837411.306852123,1508187.6120247142,2329223.6948274085,1638291.137355275,0.65522073217894,0.3977044764547992,0.2797308478826446,0.15954024835767808,0.8284273205541908,2458.97634815109,11376.357048291313,0.17157267944580923,5000.0,1171.3339088312396,327.658227471055,282148.3335733176,562205.3634845434,0.3384621417061091,1.9402901213838208,1.4231504786446347,1.624867048905818,596804.7063100981,0.0046749949201592145,-0.08901247446865701,0.0,41,7.989678853121006,3.883249999841682
228,2021-08-06,4436.52001953125,5793670.228190711,2564942.7545670145,3228727.4736236962,446519.3414174471,2782208.132206249,1956903.8969479555,0.557285338387647,0.4802151352468498,0.3377658409734983,0.09593624681198014,0.8717902062580613,927.1665252577693,2872.5884653486123,0.12820979374193875,5000.0,1158.734045638142,391.3807793895911,302165.6457089298,387967.6369123976,0.3254726616925552,2.8355448812946165,1.8980759668218297,2.6178292198209427,276301.00104025385,-0.010756850030637088,0.19447871768812908,0.0,37,7.903589945921629,12.975183134954637
229,2021-08-09,4432.35009765625,5737090.53251701,2582765.4293652126,3154325.103151798,1375481.745462963,1778843.357688835,1251173.648163003,0.5498126768740241,0.31006018601355595,0.21808504521090075,0.05451848585537325,0.7795530608096746,2554.2717094050627,12533.888200022959,0.22044693919032543,5000.0,1147.418106503402,250.2347296326006,409915.57270642935,940304.4957173937,0.31944904244681815,0.9266442392783854,1.2286613082165356,3.05977555404078,372094.35750512924,-0.005581968513113766,-0.00208095013891918,0.0,50,7.395795147895312,4.170968136393556
230,2021-08-10,4436.75,5673826.5162807135,3040574.034190389,2633252.4820903246,1107155.7654917012,1526096.7165986234,1073400.8636022266,0.46410521621243805,0.26897133922223004,0.1891846464678054,0.140719932883785,0.8300180941135219,638.3867144594559,2741.5249960140745,0.1699819058864781,5000.0,1134.7653032561427,214.6801727204453,233839.60929920487,295035.355687415,0.33607524206329753,2.029592880482408,1.3505514885785714,1.1109113183806678,593760.5283206162,-0.01102719503513594,-0.14208482157675373,0.0,38,5.757074103521127,5.12468678132286
231,2021-08-11,4442.41015625,5621218.290650668,2540401.566055953,3080816.7245947146,2010598.90655118,1070217.8180435346,752752.2454086754,0.5480692201046161,0.19038894465698727,0.13391265140168446,0.07716945322834269,0.8730087097293157,739.5050728265403,3496.7928587261435,0.12699129027068434,5000.0,1124.2436581301336,150.55044908173508,258358.73008318007,502033.3946481697,0.3325141634732496,0.9899527111418026,0.79274844522925,1.8690108911034402,524811.2130185718,-0.009272089211591061,-0.29872215410511815,0.0,55,6.869482150104268,2.7957929711067306
232,2021-08-12,4460.830078125,5580007.161639285,2284210.346535839,3295796.815103446,955659.1648979338,2340137.6502055125,1645967.6161791622,0.5906438324597441,0.4193789689542317,0.29497589671472974,0.09598331803873877,0.8294402359290006,1531.9594020274005,5453.944122712945,0.17055976407099938,5000.0,1116.001432327857,329.19352323583246,191014.41970553013,778344.1431007045,0.34944773533016393,1.6979966746403776,1.4894933574477338,2.4635472568407546,589057.4761716392,-0.007331351831670663,1.186599410654103,0.0,56,6.087121255580874,5.838909274976963
233,2021-08-13,4468.0,5621931.500464606,2421092.1389894574,3200839.3614751487,1388186.8052758868,1812652.556199262,1274953.8073652824,0.5693486946987216,0.32242522984306393,0.2267821668157853,0.08852469693669292,0.764649629914676,205.09101214685668,994.0038613174492,0.235350370085324,5000.0,1124.3863000929211,254.9907614730565,522646.818738019,373208.67350390647,0.35214277293349694,1.42316904724739,1.0505637541182302,0.8636622380396919,824914.5638583099,0.007513312727183807,-0.22540772076374505,0.0,83,5.617686694900298,4.049837874195403
234,2021-08-16,4479.7099609375,5549086.105933349,3248747.881618003,2300338.2243153458,765620.0090554047,1534718.215259941,1079464.9118423867,0.41454361680488505,0.27657134633736297,0.19453021474800528,0.12308198620444918,0.8654905560702485,300.64402315417453,1162.3288418116274,0.1345094439297515,5000.0,1109.8172211866697,215.89298236847733,124201.94067532837,485215.6522048698,0.3299421050636733,1.7713057917161121,1.0417583596330302,1.020016441541822,503631.2771681125,-0.011005497871784065,-0.0797070024350619,0.0,40,4.791318554717094,7.247833181344905
235,2021-08-17,4448.080078125,5556071.460394315,1642085.0869749007,3913986.3734194147,2211190.032063792,1702796.3413556227,1197684.9458293933,0.7044521297682587,0.3064748813066517,0.21556327242493628,0.06731954308948182,0.8361177135977608,1525.8768235551247,5363.199059466301,0.16388228640223923,5000.0,1111.214292078863,239.53698916587868,304688.2987242788,429747.7757037593,0.32413177939660387,1.630754517011059,0.9456232379459535,1.7015473143260853,806555.9990915372,0.0012588297113460545,0.1095172549751835,0.0,77,4.368459183413333,2.512706452103808
236,2021-08-18,4400.27001953125,5585739.348373891,2409392.4097550744,3176346.9386188164,2120898.192079178,1055448.7465396384,742364.2182709073,0.5686529106560456,0.1889541707396172,0.13290348366989643,0.09751677066690305,0.8284651273016324,105.25107733014306,369.2649653151101,0.17153487269836765,5000.0,1117.1478696747781,148.47284365418145,172080.90035625728,394680.9647961095,0.3365279635653433,1.3098344541429796,0.6514553625353443,1.3380521488203725,534080.0759325122,0.005339723974224997,-0.38016736299810283,0.0,54,7.517171765205593,2.633666891336273
237,2021-08-19,4405.7998046875,5697017.661980867,1544997.2366653644,4152020.425315503,1276062.57964276,2875957.845672743,2022844.03187052,0.7288059598312417,0.5048181375433485,0.35507069696659005,0.10663037860485848,0.8305333106909308,584.9520877316417,2381.0402854165204,0.16946668930906916,5000.0,1139.4035323961734,404.568806374104,489413.1941770181,718552.9552887295,0.3390243197098852,1.6745866866924806,1.7595762485853208,4.210377122637024,669037.0765198309,0.019921859339779635,1.7248673657548692,0.0,46,4.508113414048516,4.464528427419112
238,2021-08-20,4441.669921875,5620539.946453121,1628795.6001808487,3991744.346272272,1391854.380578298,2599889.965693974,1828667.937027388,0.7102065609890895,0.46256943113350735,0.3253544951995904,0.128055127252874,0.8138305365017582,1069.0987273789237,4005.1767005684555,0.18616946349824182,5000.0,1124.1079892906241,365.7335874054776,89754.96945754715,827318.9079270799,0.33789802395012325,1.9940246714283325,1.5662875089614279,0.9181736427979207,464547.9091151576,-0.01342416682997527,-0.09599162949976803,0.0,65,6.694626671425907,4.038166653696816
239,2021-08-23,4479.52978515625,5662558.001547776,1644265.5832398997,4018292.418307876,2076099.794576213,1942192.6237316632,1366067.5741718074,0.709624946395169,0.3429885615654257,0.24124566561586003,0.08106784982803862,0.7821237156677513,195.80536126496196,651.4949461070821,0.2178762843322487,5000.0,1132.5116003095552,273.2135148343615,252470.57230873185,613327.0929902337,0.33175148294133616,1.5778138806831912,1.5830282924486458,3.4680424305388047,755980.7654846634,0.002989618030980523,0.29505349001134684,0.0,48,4.879509243005718,2.7274979826794183
240,2021-08-24,4486.22998046875,5571685.310681025,1775748.1258352222,3795937.1848458024,990278.3281527952,2805658.856693007,1973398.282685373,0.6812906639879536,0.5035565901962386,0.3541833704969539,0.1264371895471468,0.8212122874030796,677.487229358901,3271.8595434479375,0.1787877125969204,5000.0,1114.3370621362048,394.6796565370746,305885.83655280835,588872.4271254627,0.3383812267195412,2.2055099827442883,1.557061124598657,2.2557993298438523,634138.6523372534,-0.016047992946282008,0.44458321095994546,0.0,58,5.567031259969697,5.62638316146341
241,2021-08-25,4496.18994140625,5568956.561027143,2861624.9425380975,2707331.6184890456,1010499.3526664352,1696832.2658226104,1193490.032257996,0.48614701673839295,0.3046948287759036,0.2143112482884707,0.13510408910276878,0.8046301837612353,1104.9107792421519,4439.157313021954,0.1953698162387647,5000.0,1113.7913122054285,238.6980064515992,366161.72288261895,662297.9210571038,0.3429884098278977,1.1604636499747243,1.1050245097118714,2.484272477620844,504175.57013767614,-0.0004897530103953329,-0.3952107677757217,0.0,42,7.702374043038086,5.511093645267727
242,2021-08-26,4470.0,5551112.995109807,1898859.6418942704,3652253.353215536,1015366.7315996366,2636886.6216158997,1854690.0377140997,0.6579317258418176,0.4750194463594664,0.334111382590837,0.08501440776468916,0.7858213224825542,310.92209691998977,937.6976187666269,0.2141786775174458,5000.0,1110.2225990219613,370.93800754281995,317131.8966204033,433125.63570024085,0.3549013540449373,2.472071199308459,1.792025045527393,2.450813012363619,609125.4525276383,-0.003204112964753536,0.5540054693252541,0.0,46,5.4574078858094275,5.467101513523524
243,2021-08-27,4509.3701171875,5619591.717230401,956825.3885781812,4662766.32865222,893045.3554069715,3769720.973245248,2651484.472910454,0.829734002624349,0.6708175901261282,0.4718286676914013,0.10480614384421807,0.7682892091853174,840.2249660282826,3953.7756809466373,0.2317107908146826,5000.0,1123.9183434460801,530.2968945820908,302015.40063563985,672376.9128269727,0.3594042265977466,2.7211672714125856,2.6812900144793193,2.366281347481181,595973.246638576,0.012336034626014625,0.4296105651046691,0.0,84,7.70184197266083,6.292616252026176
244,2021-08-30,4528.7900390625,5614902.529448008,1392249.8825843513,4222652.646863657,1380420.9886509269,2842231.65821273,1999122.2596185785,0.7520438021350264,0.5061943004898689,0.35603863987557216,0.15179841621414084,0.8089292935578446,106.15561958716202,351.4357876844642,0.1910707064421554,5000.0,1122.9805058896015,399.8244519237157,206304.8974463274,716588.3233769243,0.36444015710751443,2.166146867819979,1.9778341243449635,0.9975219475552504,945836.0697259328,0.0038040828847776265,0.02695280176756354,0.0,77,6.563656981485538,4.067529091205287
245,2021-08-31,4522.68017578125,5616626.367585355,2737157.2067340473,2879469.160851308,560815.300315367,2318653.860535941,1630856.7007739022,0.512668810848677,0.41281967301890404,0.29036232678497076,0.11021536203851094,0.8141195038796846,3251.617918230975,14663.748813454731,0.18588049612031543,5000.0,1123.325273517071,326.17134015478047,323256.6650157556,537550.5756657094,0.3707663341925711,1.8945666621981727,1.6875429120385719,0.6980096888846592,885834.2292930901,0.00030701123097087724,-0.18421362529120122,0.0,52,6.366371534908415,10.015109010804306
246,2021-09-01,4524.08984375,5576077.763534224,2727395.956117785,2848681.8074164386,775889.6652503795,2072792.142166059,1457926.5201670274,0.510875552354365,0.37172941807258514,0.26146093759692585,0.06253590085140552,0.8131902569513152,688.5234684569,2956.214840457883,0.1868097430486848,5000.0,1115.2155527068446,291.58530403340546,385488.7777310343,651860.7500980222,0.3721890514732782,1.4054342158116615,1.3454314804855896,1.3219731408099924,347237.9062875005,-0.007219387831304824,-0.10603640437863915,0.0,43,5.453576335935163,7.186689052927163
247,2021-09-02,4536.9501953125,5542895.597090353,2124421.894677241,3418473.7024131124,2037387.1434016386,1381086.5590114738,971405.9987341177,0.6167306676690033,0.24916337225194196,0.1752524437306812,0.10564227467140595,0.8282791955224771,625.535945363288,2367.091724533561,0.17172080447752291,5000.0,1108.5791194180706,194.28119974682355,216308.1426606118,878778.6651666099,0.3653730336683636,0.8870584430301914,0.8731823092039415,2.964823205227006,636509.9243735899,-0.0059508076915409935,-0.33370716198863815,0.0,77,7.6056125765438125,2.72059024964489
248,2021-09-03,4535.43017578125,5518575.283964537,3247630.1081885523,2270945.175775985,2691138.8327154843,-420193.65693949955,-295548.9185798851,0.4115093224105735,-0.07614169152688137,-0.05355529341760889,0.06757633986087805,0.7310758295424907,965.1218865291144,4455.771955764803,0.26892417045750927,5000.0,1103.7150567929075,-59.10978371597702,208826.91660252912,378827.33350447717,0.36651550513880826,-0.5029299431188806,-0.25307395447783915,2.766258483437452,440428.71864609636,-0.00438765491787052,-1.3042486035344933,0.0,76,5.375127897455538,2.050646817948087
249,2021-09-07,4520.02978515625,5447211.590454203,2635423.6536216103,2811787.936832593,1343077.582506504,1468710.354326089,1033037.3858800413,0.5161884920644579,0.2696260884926675,0.1896451732644929,0.09716635700729599,0.801126801517344,457.77095989615236,1998.958590389573,0.19887319848265606,5000.0,1089.4423180908407,206.60747717600825,340343.28118374024,360461.32263426227,0.37924201276203573,1.4740733440562828,0.8569817420930429,0.727531341934961,822432.5891017545,-0.00487108564219374,-0.506362408124702,0.0,81,4.245206908630291,4.055768379581173
250,2021-09-08,4514.06982421875,5526274.468234799,1995881.953557253,3530392.514677546,1333738.53383943,2196653.9808381163,1545046.4275437193,0.638837707929701,0.39749274008458196,0.27958192022938694,0.08488832241433966,0.7660403059976713,2396.5545523482506,11322.130324308486,0.23395969400232874,5000.0,1105.2548936469598,309.00928550874386,501657.1116826992,705241.8994793696,0.3731267998743808,1.2801787169052892,1.3967793622890217,1.5687334559339319,428159.6570095574,0.014514376111099958,0.4956345710833099,0.0,56,7.830868316852236,4.143446656164553
251,2021-09-09,4493.27978515625,5488167.951886184,2080115.9116858793,3408052.0402003042,1836334.0656723448,1571717.9745279595,1105489.1953097438,0.6209817319874511,0.2863829948913624,0.2014313710880162,0.22043355350465124,0.7957088164275492,533.5579650889877,1758.854171718513,0.2042911835724508,5000.0,1097.6335903772367,221.09783906194875,231574.1227694841,396341.9728463959,0.37062033458795374,1.760568335528085,1.3491876725590253,0.36287681770346425,805075.1644518102,-0.006895516422076531,-0.2844945138203866,0.0,40,4.7070804636205175,2.988654436292221
252,2021-09-10,4458.580078125,5442948.586792823,1426239.7614575634,4016708.8253352595,1084928.2951112646,2931780.530223995,2062107.675618774,0.7379656010497144,0.5386382919981803,0.37885856218124603,0.11726953261231782,0.8137021335099901,575.1993369052667,2482.4115080185848,0.1862978664900099,5000.0,1088.5897173585645,412.4215351237548,307006.3141889407,270690.2670807406,0.3595935144486513,3.56953415075887,2.2324448798843965,2.527037915388788,218134.30196662867,-0.008239428073227861,0.8653349886798289,0.0,54,7.519063531440176,5.0168740287436435
253,2021-09-13,4468.72998046875,5392537.069512608,2495428.4326717197,2897108.6368408888,1143332.1671303129,1753776.4697105759,1233542.5118719467,0.5372440837208259,0.3252228862043014,0.22874993643454686,0.09870270646257474,0.749973749873391,420.995071129817,1784.6682694827946,0.25002625012660895,5000.0,1078.5074139025216,246.70850237438935,153653.27675208714,618831.0039488982,0.3682611266761524,1.5968512792940943,1.516860807135158,1.973297659099139,326626.90665382566,-0.010040164500970672,0.10707262209176593,0.0,63,6.5014396268805505,4.716509536373419
254,2021-09-14,4443.0498046875,5364915.643930921,2448798.972104966,2916116.671825955,1779995.92571578,1136120.7461101753,799105.9654129448,0.5435531265295517,0.21176861324845167,0.14895033183176629,0.08349446522349406,0.8409431518718907,2205.4138711487194,8385.627056365367,0.15905684812810927,5000.0,1072.9831287861844,159.82119308258896,200834.42428539786,383813.3373272638,0.35410636968512765,1.3668160863367251,0.7079150932760068,0.9266453674159245,366281.19320741325,-0.0051221577572175825,-0.3521861162285589,0.0,67,5.89546464712886,3.0140044515964592
255,2021-09-15,4480.7001953125,5364659.425616506,3312373.418495409,2052286.0071210964,1456564.3850897257,595721.6220313706,419008.89806001255,0.3825566255560106,0.11104556221906117,0.0781054051743201,0.08466831633221737,0.8415075038800547,1050.1005940340222,4458.72436713366,0.15849249611994531,5000.0,1072.931885123301,83.8017796120025,292663.47108122637,491478.4029301296,0.3385621058584245,0.5343534275456184,0.30985884627684207,2.07870393590652,730119.8892897862,-4.775812546198299e-05,-0.4756528968677062,0.0,72,7.739373427179646,3.6830911702444498
256,2021-09-16,4473.75,5324811.23023186,2604297.65468255,2720513.5755493096,1202948.8020302004,1517564.7735191092,1067399.8054974903,0.5109126798905976,0.28499879299064457,0.20045777387135885,0.06893212515128824,0.7776529199150719,230.8983428406519,769.633240540447,0.2223470800849281,5000.0,1064.962246046372,213.47996109949807,114300.58502025364,551627.9441352149,0.34873128658150665,1.6028744208498893,0.9137061446244028,1.1943200066346977,564407.4760375295,-0.007427907761370478,1.5474394707116983,0.0,30,4.1000520027771685,4.426465383435478
257,2021-09-17,4432.990234375,5207510.516910468,1619995.1076643565,3587515.4092461118,1750703.164593794,1836812.2446523178,1291946.8525424392,0.688911793379253,0.35272367452501446,0.2480929896055074,0.1259340048496172,0.856056819581589,67.85746279935798,248.52162887579982,0.14394318041841103,5000.0,1041.5021033820935,258.38937050848784,180732.74070994035,459889.4569162029,0.3514010861538115,2.016706347875255,1.2317235111709923,1.8377838502364054,601980.1270352538,-0.022029083896047075,0.21036826678106113,0.0,82,6.485425940629009,2.974525106384176
258,2021-09-20,4357.72998046875,5190749.236001826,2619780.620503654,2570968.615498172,1030743.651488602,1540224.96400957,1083338.1584061212,0.4952981734633863,0.29672498014870935,0.20870554695502153,0.08219919441229788,0.7775655826481324,1390.7657755465827,5232.482600979275,0.22243441735186764,5000.0,1038.1498472003652,216.66763168122424,122892.38246999784,385756.6243112116,0.3445697009038531,2.129834412263207,1.0648352423146221,1.502278497893634,441490.7209910915,0.00145230019596565,-0.2694137016770095,0.0,81,6.511230590610827,5.035926467754941
259,2021-09-21,4354.18994140625,5193260.443029083,2353090.971535448,2840169.4714936353,616799.5714729433,2223369.900020692,1563837.4323408592,0.5468952506138983,0.42812601532532857,0.3011282506426188,0.09343639099674815,0.7501510249399751,427.2054208422587,1430.8503769698516,0.2498489750600249,5000.0,1038.6520886058167,312.76748646817185,282478.3249398184,443450.6260884651,0.3456285615376631,2.154256873383645,1.3465973932716226,1.6835162239431822,730200.2256489943,0.00048378507862412157,0.4435358158542855,0.0,50,4.4655376717688595,8.41968879878979
260,2021-09-22,4395.64013671875,5166712.6207972625,1590226.3613338524,3576486.25946341,901425.6614898251,2675060.5979735847,1881540.2227277977,0.6922169901742147,0.5177490590836854,0.3641658363490443,0.0869075788943918,0.8364159636160287,1499.5051428065285,5847.660385746143,0.16358403638397134,5000.0,1033.3425241594525,376.30804454555954,89891.60818190129,517946.66579236975,0.34964199520244477,3.095461907039175,2.555383648769485,1.3260509476991083,567106.0022794472,-0.005111975900892074,0.20315589320008742,0.0,69,6.2286027994460955,5.731712376878659
261,2021-09-23,4448.97998046875,5167145.29838425,1705967.2299313743,3461178.068452876,1054835.1816389863,2406342.8868138897,1692533.969004304,0.6698433793869074,0.465700642783617,0.3275568754634312,0.09938176961777027,0.8181675894843101,2618.498629927975,11443.452067468766,0.18183241051568988,5000.0,1033.42905967685,338.5067938008608,346655.52690873493,438910.09066646453,0.3574445297774904,2.154541811833158,2.4076752341402954,2.014574658966094,584070.179428031,8.3743304252204e-05,-0.10045294351958023,0.0,69,5.517470333784646,4.898533333288733
262,2021-09-24,4455.47998046875,5146969.280264939,2011517.302973406,3135451.9772915333,922031.8347426099,2213420.1425489234,1556839.1352167863,0.6091841249789112,0.43004339486459653,0.3024768655966504,0.08402639225712126,0.8518593623424271,563.9592006000543,2725.095768358279,0.1481406376575729,5000.0,1029.3938560529878,311.36782704335724,170932.2918516881,467319.3600433631,0.34007546698574465,2.439224607714419,1.3287397891735337,1.0365332088318255,418012.3206106469,-0.0039046740422840065,-0.08017259108090169,0.0,37,4.159368592316056,5.582203440623873
263,2021-09-27,4443.10986328125,5134704.410141545,1713689.1192898208,3421015.2908517243,809473.5054847876,2611541.7853669366,1836863.4027298314,0.6662535985703253,0.5086060611802473,0.35773498453033553,0.06243727647003744,0.8044549997196417,1347.9726690318703,6343.71857661577,0.19554500028035826,5000.0,1026.940882028309,367.37268054596626,485391.84465277265,478212.1570387257,0.32988123103694256,1.90624302047877,1.787252722384667,2.2585581915375075,542553.9228408833,0.003230281502355936,0.5693467515276711,0.0,60,6.844457921212455,6.343264325947777
264,2021-09-28,4352.6298828125,5182115.636840855,1963799.9401951665,3218315.6966456883,608387.6701169016,2609928.026528787,1835728.343521804,0.621042817679702,0.50364141007858,0.354243029713808,0.065868588331461,0.7717150778901306,1753.675220334716,8693.595147279288,0.2282849221098694,5000.0,1036.423127368171,367.14566870436084,138641.96144275652,645933.0484810008,0.3204033055339317,2.339774171114875,1.6274190551428802,2.983263415786891,499060.60355955793,0.009233487054418843,-0.0006179333783560281,0.0,83,7.245060182167978,8.517785437441741
